transaction_id,transaction_amount,transaction_frequency_7d,account_age_days,distance_from_home_km,time_since_last_transaction_hours,failed_login_attempts_24h,channel,country,fraud
T001759,14.63,1,882.01,14.33,10.56,1,card,DE,0
T001817,37.17,3,512.29,43.92,0.33,1,card,DE,0
T002066,23.45,0,1365.42,0.39,17.77,0,online,NL,0
T000128,13.41,2,580.21,0.57,22.14,0,mobile,DE,0
T002480,25.91,4,157.17,10.51,6.95,0,card,FR,1
T002007,24.49,2,1151.32,8.46,1.4,1,online,DE,0
T000981,33.28,4,786.16,14.1,51.29,0,online,ES,0
T000191,66.55,4,403.83,16.93,8.93,0,mobile,ES,0
T001140,25.84,3,270.97,9.41,11.28,0,mobile,DE,0
T000993,69.19,3,872.58,2.39,22.37,1,online,DE,0
T000700,23.09,1,502.78,8.93,10.24,1,card,Other,0
T000607,39.24,3,596.24,30.8,4.09,1,card,ES,0
T000181,52.89,3,777.24,37.78,3.25,0,card,DE,0
T000302,11.09,4,612.8,6.61,8.41,0,card,DE,0
T001061,23.7,4,602.57,19.64,13.47,1,card,DE,0
T002355,13.44,4,334.01,9.12,2.04,0,card,DE,0
T002398,23.32,3,830.02,1.65,12.14,0,card,FR,0
T001070,24.72,3,289.72,14.12,15.82,1,online,ES,0
T002206,21.94,2,541.28,1.38,14.87,0,card,DE,0
T001244,19.26,4,896.93,1.1,3.93,0,online,FR,0
T000017,31.59,4,315.6,8.19,17.61,1,mobile,Other,0
T002483,43.9,4,123.27,25.66,4.73,1,mobile,ES,1
T000547,28.84,0,525.15,3.46,48.66,0,mobile,ES,0
T000659,50.24,2,252.5,16.03,3.67,0,card,DE,0
T002252,24.62,5,600.95,3.83,10.96,0,card,DE,0
T002282,25.98,1,438.66,28.43,12.06,0,online,ES,0
T001505,22.96,7,419.83,13.94,49.74,0,mobile,DE,0
T000960,32.28,1,578.49,6.01,18.24,1,card,FR,0
T000798,46.18,4,559.0,3.49,15.48,0,card,ES,0
T000226,29.24,0,426.91,5.21,1.39,1,mobile,DE,0
T002075,26.6,5,525.51,23.67,5.71,0,mobile,ES,0
T001800,20.21,1,637.82,5.02,0.34,0,online,DE,0
T002469,25.16,3,44.58,7.15,4.71,0,online,DE,1
T002086,39.54,4,283.85,8.39,22.0,0,card,DE,0
T001694,19.25,8,324.3,12.36,18.48,1,online,DE,0
T001046,16.08,6,636.33,17.81,2.52,0,card,NL,0
T000470,15.19,6,467.03,22.08,60.41,0,card,DE,0
T000955,17.43,3,423.22,0.42,6.19,0,card,ES,0
T002479,113.9,6,204.27,33.46,0.52,0,online,DE,1
T000640,34.41,4,409.87,27.13,5.31,2,online,FR,0
T002317,22.01,3,862.59,4.47,1.44,0,card,DE,0
T001219,13.36,3,633.97,58.57,2.63,0,branch,DE,0
T001159,6.7,2,254.09,4.67,4.59,1,online,FR,0
T001416,16.14,3,571.99,12.85,10.24,1,mobile,ES,0
T002261,6.98,6,1075.88,4.93,19.2,0,mobile,DE,0
T001528,23.48,3,399.92,50.34,24.73,0,online,DE,0
T002461,32.98,7,213.25,7.5,1.77,1,mobile,FR,1
T001301,26.56,4,278.97,12.9,9.63,0,mobile,Other,0
T002391,8.77,2,854.73,10.08,11.02,1,card,ES,0
T001604,11.8,2,510.05,2.28,0.42,0,online,FR,0
T000161,15.17,2,650.28,13.95,12.89,0,online,Other,0
T001705,29.38,5,856.53,4.23,5.03,0,card,DE,0
T000957,19.76,2,820.38,5.91,0.36,1,card,FR,0
T002431,15.21,2,63.71,8.7,2.76,2,card,ES,1
T000878,22.84,3,519.06,4.19,5.26,0,card,DE,0
T001920,11.51,5,517.93,11.36,10.84,1,card,NL,0
T001885,8.55,0,400.87,8.65,12.41,0,mobile,DE,0
T002201,19.17,2,735.98,8.55,0.06,0,mobile,DE,0
T000099,32.13,2,299.9,24.58,7.49,0,mobile,DE,0
T002361,61.16,3,654.88,36.12,4.22,0,card,ES,0
T000254,14.99,4,709.42,2.41,26.52,0,mobile,DE,0
T000104,38.69,3,709.14,29.76,15.06,0,card,FR,0
T001446,30.25,4,370.16,6.14,4.05,1,card,DE,0
T001444,56.9,5,438.42,15.99,5.26,0,mobile,DE,0
T001649,23.38,0,496.92,7.46,20.8,1,card,DE,0
T000587,13.5,3,435.31,38.08,3.59,0,online,DE,0
T000628,54.57,2,725.81,7.92,6.51,1,online,DE,0
T001697,19.96,2,502.48,19.66,18.55,0,card,DE,0
T002102,10.04,5,447.22,15.92,16.61,1,card,NL,0
T002200,16.49,5,331.59,7.81,5.41,1,mobile,ES,0
T000404,20.77,0,1112.49,2.72,28.73,0,card,DE,0
T001155,37.86,3,592.02,17.17,14.73,0,card,NL,0
T002256,13.46,6,519.94,5.35,2.9,0,online,ES,0
T001683,19.19,3,608.82,9.68,21.14,0,card,DE,0
T002057,19.67,2,827.75,8.29,3.85,0,online,DE,0
T002374,61.94,3,251.49,5.44,5.3,0,online,NL,0
T000453,75.42,4,864.19,1.23,8.85,0,card,NL,0
T001328,10.76,4,345.53,13.05,3.45,0,online,DE,0
T002050,13.91,5,742.89,11.57,4.46,0,online,Other,0
T000881,29.2,1,645.39,9.63,21.81,0,mobile,FR,0
T002433,22.54,9,78.14,19.92,4.75,1,card,DE,1
T000624,18.34,1,501.4,5.65,13.32,0,card,DE,0
T002312,30.07,3,916.57,5.48,23.67,0,online,FR,0
T001788,10.74,1,806.84,31.62,4.01,2,online,DE,0
T000263,29.3,6,554.16,6.87,7.78,0,card,Other,0
T001635,30.14,3,502.18,10.22,10.17,1,online,NL,0
T001439,12.99,6,716.53,0.56,3.67,1,card,DE,0
T002199,22.91,2,470.2,9.76,7.04,0,mobile,DE,0
T001970,39.97,6,186.94,10.09,2.02,0,card,DE,0
T001803,21.81,4,964.23,2.77,15.43,0,card,DE,0
T000641,11.34,0,573.24,9.78,1.06,0,mobile,DE,0
T002459,57.1,5,124.59,41.72,0.22,2,mobile,ES,1
T001960,18.68,7,606.57,3.74,8.24,0,mobile,DE,0
T000489,16.15,2,481.3,15.14,11.68,0,card,NL,0
T001844,11.32,0,642.09,3.97,6.26,0,online,DE,0
T001735,19.41,2,475.26,2.04,19.49,0,online,FR,0
T000147,18.42,3,564.84,6.34,7.83,0,card,Other,0
T001535,77.85,4,408.1,11.84,0.48,0,online,ES,0
T001987,28.76,4,353.23,1.54,34.61,0,card,DE,0
T001370,43.72,1,248.88,20.01,0.83,0,mobile,FR,0
T002448,201.6,9,145.89,9.89,2.18,2,mobile,ES,1
T000660,21.58,4,643.39,3.91,0.11,0,online,ES,0
T001795,9.31,3,1270.92,12.82,16.26,0,mobile,NL,0
T000187,28.52,1,384.35,8.29,0.48,0,online,DE,0
T001148,20.88,8,687.45,5.54,4.88,0,mobile,ES,0
T000609,10.21,4,666.63,8.57,5.72,0,online,DE,0
T002192,15.45,3,400.19,24.91,6.1,0,online,ES,0
T001931,10.02,0,856.59,6.89,8.03,0,online,FR,0
T000198,20.76,5,743.35,23.74,45.73,0,mobile,DE,0
T000294,6.29,2,351.57,0.48,9.89,0,online,DE,0
T000767,27.0,4,1429.4,9.77,9.02,0,online,DE,0
T000401,23.36,3,805.86,17.28,15.39,0,card,DE,0
T000123,29.11,3,420.47,9.54,13.8,0,card,ES,0
T000203,27.11,2,298.36,35.24,10.13,0,online,DE,0
T000836,15.77,4,604.69,7.84,6.6,0,card,DE,0
T002295,48.95,1,467.02,38.27,12.28,0,card,Other,0
T001440,47.77,2,887.18,16.86,29.02,0,online,DE,0
T001734,11.67,4,248.73,6.94,16.3,0,online,DE,0
T001696,32.32,2,428.21,13.72,5.59,1,online,ES,0
T001708,29.75,0,680.55,9.56,34.31,0,online,DE,0
T002429,38.61,11,75.42,30.91,5.57,4,online,FR,1
T001154,18.94,5,176.15,16.56,5.61,1,card,ES,0
T001662,14.08,5,577.14,11.5,12.9,1,card,DE,0
T001760,26.81,2,313.72,8.51,27.24,0,mobile,ES,0
T000855,30.06,4,456.29,9.77,7.66,2,online,DE,0
T001590,20.07,1,381.34,9.51,4.44,0,card,DE,0
T002268,22.92,0,273.15,42.81,6.79,0,card,FR,0
T000642,37.89,5,479.12,10.06,46.98,1,online,FR,0
T000002,14.56,4,640.55,16.83,9.63,0,card,DE,0
T002161,19.36,1,804.2,20.68,3.35,1,card,FR,0
T000699,15.59,2,471.04,5.54,64.18,0,online,DE,0
T001637,9.77,2,510.42,5.79,17.66,0,mobile,DE,0
T001292,20.26,2,593.76,2.55,18.04,0,card,DE,0
T002383,11.1,5,371.67,11.7,0.92,1,online,ES,0
T001521,12.84,0,539.18,17.71,18.36,0,online,ES,0
T001854,37.32,0,410.61,10.86,1.3,0,online,FR,0
T001137,26.68,4,234.19,27.77,16.56,0,card,DE,0
T002416,7.01,7,86.2,26.38,1.08,1,online,NL,1
T001632,16.33,3,542.69,18.06,10.68,1,online,FR,0
T001999,19.26,5,1055.07,6.49,1.29,0,mobile,FR,0
T000664,21.36,3,412.94,31.06,2.84,0,mobile,ES,0
T000684,19.36,4,551.3,4.61,17.02,1,online,NL,0
T001258,25.25,5,675.77,8.9,3.72,2,online,Other,0
T000318,17.57,3,562.77,9.22,9.74,0,card,ES,0
T000649,28.23,4,406.44,4.05,29.15,0,card,DE,0
T001435,29.38,3,630.73,26.5,12.06,0,card,NL,0
T001480,65.91,2,157.53,22.48,9.74,0,card,DE,0
T000710,36.82,2,454.74,5.24,3.34,1,online,DE,0
T001283,8.52,4,390.85,31.52,5.43,1,online,DE,0
T001769,15.57,4,234.87,10.15,5.21,1,online,ES,0
T000973,29.16,4,590.61,3.78,3.65,0,card,NL,0
T001307,14.91,2,128.52,34.75,2.72,1,online,DE,0
T001401,49.42,5,509.48,8.93,13.55,0,card,DE,0
T001409,25.67,2,451.71,7.49,23.73,0,online,DE,0
T002238,24.54,2,418.41,7.75,8.3,0,mobile,FR,0
T001497,30.8,6,401.83,5.82,15.08,0,online,FR,0
T002039,14.93,2,420.29,5.19,3.15,0,card,DE,0
T001530,36.22,1,419.09,20.73,7.4,0,mobile,DE,0
T001664,69.34,4,261.87,14.55,7.09,0,card,NL,0
T001355,73.86,3,600.53,21.08,5.13,0,mobile,DE,0
T002439,143.74,7,253.03,13.36,0.28,1,branch,ES,1
T002455,56.54,4,159.72,17.56,1.87,0,card,NL,1
T001644,36.84,7,552.86,26.21,22.74,0,card,DE,0
T001052,23.05,1,586.15,8.48,19.32,1,online,DE,0
T000796,24.11,5,564.35,2.26,8.14,0,card,FR,0
T001598,29.41,2,407.93,17.97,0.95,1,online,DE,0
T001820,22.34,1,683.8,7.66,30.85,0,card,Other,0
T001723,17.91,3,667.83,2.88,30.69,0,card,Other,0
T001184,36.53,3,647.52,10.14,4.34,0,card,NL,0
T001060,32.94,1,569.02,14.4,1.66,1,card,NL,0
T000541,10.2,4,400.13,11.58,1.13,0,card,ES,0
T001679,17.3,2,686.53,9.17,29.79,0,card,DE,0
T002407,30.26,3,547.51,14.3,2.65,0,online,DE,0
T001758,89.77,3,522.28,5.02,1.86,0,online,NL,0
T001924,47.99,6,639.14,9.26,11.33,1,online,DE,0
T000096,11.64,2,494.3,4.38,0.54,0,online,DE,0
T001021,31.09,6,390.91,5.57,20.14,0,mobile,DE,0
T000564,16.93,1,931.63,13.76,0.92,0,online,FR,0
T000864,27.01,4,456.12,7.68,13.93,0,online,FR,0
T001485,39.55,1,877.8,5.2,56.89,0,online,DE,0
T001882,56.38,4,818.23,21.24,2.21,0,card,DE,0
T001039,40.17,4,195.41,13.93,6.26,1,online,DE,0
T000207,16.22,1,438.2,1.9,1.2,0,mobile,DE,0
T000393,19.9,6,464.22,7.89,6.31,0,mobile,DE,0
T000871,30.07,3,303.97,9.17,11.89,0,online,DE,0
T000398,29.26,4,615.52,15.09,8.74,1,mobile,DE,0
T002401,20.18,2,358.24,5.9,17.09,1,card,DE,0
T001029,25.72,2,402.5,13.11,2.17,0,card,NL,0
T001486,16.52,5,901.67,17.54,2.61,0,online,DE,0
T000961,62.76,5,758.83,8.96,21.98,1,mobile,DE,0
T001571,26.15,2,593.02,6.85,2.88,0,mobile,ES,0
T001896,18.73,7,234.15,34.11,13.79,1,card,DE,0
T002147,15.36,7,693.98,22.78,4.98,1,mobile,DE,0
T000805,52.35,1,710.68,6.42,14.21,0,card,NL,0
T001752,18.35,4,532.04,21.66,20.82,0,card,DE,0
T000503,17.36,3,1242.52,2.87,0.4,0,card,Other,0
T000780,12.6,3,679.28,18.64,4.72,2,online,DE,0
T001864,45.3,1,540.17,19.28,19.53,0,mobile,NL,0
T000201,31.05,1,665.32,11.97,9.11,0,branch,FR,0
T002183,9.26,3,425.59,10.24,13.79,0,online,FR,0
T002089,18.24,5,355.67,6.93,15.11,0,card,DE,0
T002279,19.09,3,212.17,11.03,10.0,0,card,DE,0
T001797,21.54,7,356.58,2.0,0.86,0,card,DE,0
T000379,62.32,1,563.36,5.91,17.55,1,card,FR,0
T002337,118.17,2,435.27,1.12,5.85,0,card,DE,0
T000419,24.83,2,508.19,13.79,4.99,0,mobile,FR,0
T001699,9.92,0,554.68,7.13,4.62,0,card,DE,0
T000392,26.57,3,538.52,8.92,24.61,0,online,DE,0
T001523,22.67,4,273.63,16.23,27.16,0,mobile,DE,0
T001163,22.42,2,463.64,3.29,0.61,1,card,FR,0
T001496,14.05,2,228.3,6.2,3.35,0,online,DE,0
T002028,6.17,6,335.54,11.24,2.18,0,mobile,NL,0
T001153,29.96,0,450.06,9.37,0.21,0,mobile,FR,0
T001368,53.56,3,1217.19,1.9,4.37,0,card,DE,0
T000065,38.14,3,577.28,21.65,12.12,0,card,FR,0
T002063,29.97,3,481.04,22.06,12.69,0,online,DE,0
T001181,12.48,3,654.4,7.81,5.81,0,card,Other,0
T000493,22.03,4,577.56,4.0,1.99,0,mobile,FR,0
T000380,20.05,3,517.4,16.37,22.55,1,card,Other,0
T002236,14.52,4,297.51,0.94,3.53,0,card,DE,0
T000764,36.61,3,1029.73,3.98,0.78,0,online,DE,0
T002265,33.54,5,248.35,26.77,28.07,0,online,ES,0
T000792,12.97,3,752.07,2.04,27.64,0,card,DE,0
T001077,53.27,2,712.35,6.9,80.45,0,card,DE,0
T000879,24.36,2,433.65,14.92,6.31,0,card,NL,0
T000338,30.62,5,670.09,7.99,13.49,0,online,FR,0
T002344,23.25,3,615.99,17.72,13.7,1,card,FR,0
T001017,26.54,4,1488.83,21.98,9.67,0,mobile,DE,0
T001276,26.12,2,858.29,15.26,0.11,0,mobile,Other,0
T000456,28.17,3,695.36,14.77,24.75,0,mobile,DE,0
T000816,30.61,4,206.46,24.5,9.57,0,mobile,NL,0
T002318,32.22,5,508.66,14.5,6.8,0,online,DE,0
T000996,31.31,1,622.68,2.76,3.97,1,online,DE,0
T001982,18.95,6,1013.11,9.19,12.49,0,mobile,FR,0
T000202,55.93,2,336.71,22.29,11.83,0,online,NL,0
T000162,17.31,1,526.27,7.99,18.47,1,mobile,ES,0
T001580,31.19,7,597.27,25.68,0.05,0,mobile,DE,0
T000703,14.63,2,1060.93,9.33,15.25,0,card,ES,0
T001501,18.89,1,589.01,18.4,3.54,0,mobile,ES,0
T001130,8.14,6,633.05,11.2,12.71,0,online,DE,0
T001022,30.69,1,483.04,2.02,0.09,2,online,ES,0
T001586,10.58,6,236.55,24.89,2.31,0,card,DE,0
T001956,14.68,1,738.59,5.62,12.45,1,card,DE,0
T002254,6.96,1,915.22,2.05,1.96,1,online,ES,0
T000035,36.19,1,392.28,6.4,9.57,0,online,FR,0
T000776,28.83,2,295.35,30.65,12.69,0,mobile,DE,0
T001479,20.8,6,527.53,3.13,25.35,0,card,ES,0
T001391,17.82,2,632.03,10.66,1.7,1,mobile,ES,0
T002140,51.55,7,418.59,21.54,7.31,0,online,FR,0
T001364,41.43,2,958.28,3.48,25.16,0,card,FR,0
T002042,37.08,3,292.49,9.3,54.75,1,mobile,DE,0
T000242,24.49,2,355.44,42.1,5.05,0,mobile,DE,0
T002062,66.51,4,426.19,29.04,7.49,1,card,DE,0
T002364,33.59,0,629.15,14.58,6.07,1,online,FR,0
T000601,34.24,3,354.8,5.7,0.44,0,online,NL,0
T002436,41.02,3,98.09,20.98,4.71,1,card,DE,1
T001298,17.93,3,1132.06,9.47,12.37,0,mobile,Other,0
T002215,16.01,2,404.6,1.49,12.83,0,online,DE,0
T002069,34.53,5,332.44,10.07,12.78,0,online,ES,0
T000647,36.18,0,317.81,2.82,27.72,1,card,DE,0
T001529,7.97,2,753.31,13.86,19.38,1,branch,Other,0
T001268,37.12,1,1049.45,13.73,5.51,0,online,DE,0
T001900,14.27,4,258.5,12.51,9.32,0,card,DE,0
T000563,26.53,4,702.07,20.53,31.42,1,card,FR,0
T000190,63.94,2,420.9,21.11,2.47,0,card,DE,0
T001807,33.53,2,376.64,18.41,0.94,0,card,DE,0
T000976,14.54,6,681.26,2.91,15.58,0,mobile,DE,0
T002048,33.92,4,1127.47,9.76,27.28,0,card,FR,0
T001083,32.72,7,635.53,35.27,1.0,1,mobile,DE,0
T000475,36.25,2,538.11,9.2,12.45,1,card,ES,0
T000748,34.26,3,482.28,22.29,24.29,0,mobile,DE,0
T002301,19.7,1,580.79,10.42,4.17,0,card,FR,0
T000022,17.73,1,598.01,8.8,1.43,0,online,ES,0
T000460,25.43,2,410.95,3.92,21.67,0,card,FR,0
T001185,25.64,2,424.22,5.09,4.24,0,mobile,DE,0
T002325,6.95,3,228.66,6.54,5.33,0,card,DE,0
T000956,54.81,2,545.6,15.32,12.16,0,online,ES,0
T001216,12.09,1,531.6,5.4,5.49,0,card,NL,0
T002434,47.06,9,57.49,32.48,9.1,1,branch,DE,1
T001516,28.95,5,378.92,5.36,0.86,0,card,FR,0
T002392,38.03,1,464.19,15.49,38.28,0,card,DE,0
T000770,65.04,4,704.43,29.01,5.1,0,mobile,ES,0
T001686,36.68,1,673.45,25.18,23.59,0,mobile,ES,0
T000131,20.81,1,512.23,7.71,26.31,0,online,DE,0
T002136,21.26,3,415.17,6.81,7.3,1,card,FR,0
T001483,27.47,5,566.29,38.21,21.33,0,card,NL,0
T000331,59.22,3,682.59,6.27,8.96,0,mobile,Other,0
T001239,36.23,3,919.51,6.97,13.78,0,branch,NL,0
T000467,21.95,0,1283.21,10.24,8.64,1,mobile,FR,0
T002170,18.38,3,426.91,2.86,31.86,0,card,DE,0
T001639,25.91,2,568.54,33.8,0.36,0,branch,DE,0
T001096,50.63,4,390.44,3.79,4.53,0,card,Other,0
T001131,15.77,5,505.24,11.53,0.62,1,online,Other,0
T001295,29.72,1,425.58,18.28,18.36,0,online,DE,0
T000861,15.03,1,596.25,24.38,16.93,0,online,DE,0
